sofifa_id,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club,overall,potential,value_eur,wage_eur
212380,M. Al Rashdi,Murad Al Rashdi,28,1991-03-11,172,74,Saudi Arabia,Al Adalah,60,61,210000,3000
214033,B. Garcés,Jhord Bayron Garcés Moreno,26,1993-05-30,175,77,Colombia,Atlético Huila,60,61,240000,1000
214652,R. Al Radhi,Radhi Al Radhi,27,1991-12-12,180,76,Saudi Arabia,Al Adalah,60,61,210000,3000
214908,F. Cerda,Fabián Alfredo Cerda Valdés,30,1989-02-07,183,83,Chile,CD Palestino,60,61,160000,1000
224188,T. Mokwa,Tomasz Mokwa,26,1993-02-10,181,77,Poland,Piast Gliwice,60,61,240000,1000
226195,Wang Weicheng,王维成,27,1991-09-02,180,65,China PR,Chongqing Dangdai Lifan FC SWM Team,60,61,240000,2000
232507,R. Hironaga,廣永 遼太郎,29,1990-01-09,186,82,Japan,Sanfrecce Hiroshima,60,61,170000,2000
232596,T. Imai,今井 智基,28,1990-11-29,178,78,Japan,Matsumoto Yamaga,60,61,200000,1000
232725,K. Nakami,中美 庆哉,27,1991-09-23,177,69,Japan,Matsumoto Yamaga,60,61,240000,1000
233085,F. Costa,Federico Costa,30,1988-10-08,188,89,Argentina,Patronato,60,61,160000,2000
237318,G. Bokwé,Georges Motase Bokwé,29,1989-07-14,180,82,Cameroon,Mjøndalen IF,60,61,170000,1000
242048,F. Pangop,Frantz Pangop,26,1993-05-18,177,75,Cameroon,SCR Altach,60,61,240000,3000
242139,T. Kallevåg,Torbjørn Kallevåg,26,1993-02-01,179,65,Norway,FK Haugesund,60,61,240000,1000
243687,H. Pritchard,Harry Pritchard,26,1993-04-23,183,79,England,Blackpool,60,61,240000,2000
243753,W. Coulibaly,Wonlo Coulibaly,27,1991-12-22,179,69,Ivory Coast,Côte d'Ivoire,60,61,0,0
243929,H. Pernía,Henri Pernía,28,1990-11-09,185,76,Venezuela,Unión Magdalena,60,61,200000,1000
245522,H. Al Maqati,Hamed Al Maqati,25,1993-07-05,174,64,Saudi Arabia,Al Hazem,60,61,250000,2000
247573,A. Melksham,Adrian Melksham,28,1991-01-21,190,82,England,Bury,60,61,210000,1000
247985,L. Dumitriu,Lucian Dumitriu,26,1992-09-21,178,73,Romania,FC Hermannstadt,60,61,240000,2000
252358,F. Michel,Florian Michel,27,1992-03-25,172,63,France,Grenoble Foot 38,60,61,230000,1000
139471,M. Harrold,Matt Harrold,34,1984-07-25,185,74,England,Leyton Orient,60,60,110000,3000
148700,A. Karadas,Azar Karadas,37,1981-08-09,189,88,Norway,SK Brann,60,60,70000,1000
163731,R. Harley,Ryan Harley,34,1985-01-22,175,70,England,Milton Keynes Dons,60,60,100000,2000
164645,S. Dawson,Stephen Dawson,33,1985-12-04,168,70,Republic of Ireland,Bury,60,60,120000,1000
169912,B. Moore,Byron Moore,30,1988-08-24,175,72,England,Plymouth Argyle,60,60,200000,4000
173785,L. Joyce,Luke Joyce,31,1987-07-09,180,76,England,Port Vale,60,60,180000,2000
177672,D. Da Costa,David Da Costa,33,1986-04-19,187,79,Switzerland,FC Lugano,60,60,110000,1000
180755,T. Velaphi,Tando Velaphi,32,1987-04-17,186,75,Australia,Perth Glory,60,60,130000,1000
180760,F. Al Shammari,Fahad Al Shammari,38,1981-05-05,181,75,Saudi Arabia,Al Fayha,60,60,20000,2000
181964,Zhu Ting,朱挺,33,1985-07-15,178,67,China PR,Dalian YiFang FC,60,60,90000,2000
182359,Yang Qipeng,杨启鹏,32,1987-05-14,186,76,China PR,Tianjin TEDA FC,60,60,130000,2000
182419,Ding Jie,丁捷,32,1987-04-29,182,70,China PR,Chongqing Dangdai Lifan FC SWM Team,60,60,140000,2000
182788,Wan Houliang,万厚良,33,1986-02-25,188,81,China PR,Beijing Renhe FC,60,60,100000,2000
183829,M. Youssouf,Mohamed Youssouf,31,1988-03-26,168,64,Comoros,AC Ajaccio,60,60,180000,1000
184491,J. Widdowson,Joe Widdowson,30,1989-03-28,183,77,England,Leyton Orient,60,60,160000,3000
185165,P. Vincenti,Peter Vincenti,32,1986-07-07,193,76,England,Macclesfield Town,60,60,160000,2000
185187,B. Sielewski,Bartłomiej Sielewski,34,1984-08-09,187,83,Poland,Wisła Płock,60,60,80000,1000
186228,Wang Song,汪嵩,35,1983-10-12,178,74,China PR,Jiangsu Suning FC,60,60,90000,2000
187336,D. Melichárek,Dušan Melichárek,35,1983-11-29,196,95,Czech Republic,Malmö FF,60,60,60000,1000
189281,C. Clements,Christopher Clements,29,1990-02-06,175,66,England,Cheltenham Town,60,60,200000,2000
189331,G. Taylor,Greg Taylor,29,1990-01-15,177,73,England,Cambridge United,60,60,170000,2000
192585,E. Cebotaru,Eugeniu Cebotaru,34,1984-10-16,181,74,Moldova,Academica Clinceni,60,60,80000,1000
192999,J. Aymes,Jérémy Aymes,30,1988-07-12,189,85,France,Le Mans FC,60,60,140000,1000
193023,A. Blackman,Andre Blackman,28,1990-11-10,181,75,England,Southend United,60,60,180000,2000
193943,J. Cook,Jordan Cook,29,1990-03-20,175,80,England,Grimsby Town,60,60,210000,2000
194363,N. Yamada,山田 直輝,28,1990-07-04,168,66,Japan,Shonan Bellmare,60,60,210000,1000
195013,J. Dunleavy,Johnny Dunleavy,27,1991-07-03,183,71,Republic of Ireland,Sligo Rovers,60,60,180000,1000
197597,F. Musaev,Fozil Musaev,30,1989-01-02,183,74,Uzbekistan,Júbilo Iwata,60,60,190000,1000
197952,W. Łuczak,Wojciech Łuczak,29,1989-07-28,181,79,Poland,LKS Lodz,60,60,200000,1000
200061,A. Tutte,Andrew Tutte,28,1990-09-21,175,75,England,Morecambe,60,60,210000,2000
203834,Yun Ju Tae,윤주태 尹柱泰,29,1990-06-22,181,78,Korea Republic,FC Seoul,60,60,210000,2000
204007,T. Nichols,Tom Nichols,25,1993-08-28,178,75,England,Bristol Rovers,60,60,230000,2000
204151,D. Byrtek,Damian Byrtek,28,1991-03-07,193,84,Poland,Piast Gliwice,60,60,180000,1000
204501,D. Leadbitter,Daniel Leadbitter,28,1990-10-07,183,76,England,Newport County,60,60,180000,2000
210785,B. Al Baqi,Basim Al Baqi,29,1989-11-07,185,89,Saudi Arabia,Al Ahli,60,60,150000,4000
210925,S. Otayf,Saqer Otayf,28,1990-09-03,171,66,Saudi Arabia,Al Fateh,60,60,210000,5000
211078,P. Baiocco,Paolo Baiocco,30,1989-06-29,188,87,Italy,Livorno,60,60,140000,1000
211663,J. Blyth,Jacob Blyth,26,1992-08-14,191,77,England,Macclesfield Town,60,60,230000,2000
212037,M. Al Bassas,Mustafa Mahdi Al Bassas,26,1993-06-02,172,90,Saudi Arabia,Al Ahli,60,60,220000,6000
214142,C. Subero,Cristhian Camilo Subero Mier,28,1991-05-26,175,73,Colombia,Unión Magdalena,60,60,180000,1000
214278,S. Céspedes,Sebastián Edgardo Cespedes Reyes,27,1992-04-18,175,72,Chile,CD Cobresal,60,60,220000,1000
214902,J. Hunt,Johnny Hunt,28,1990-08-23,180,65,England,Hamilton Academical FC,60,60,180000,1000
217441,S. Makani,Sosha Makani,32,1986-11-18,192,75,Iran,Mjøndalen IF,60,60,130000,1000
217972,L. Maldonado,Lino Waldemar Maldonado Gárnica,30,1989-02-06,174,70,Chile,CD Cobresal,60,60,200000,1000
222173,Chen Jie,陈杰,29,1989-10-15,178,76,China PR,Beijing Renhe FC,60,60,200000,3000
223078,J. Coulson,Josh Coulson,30,1989-01-28,191,75,England,Leyton Orient,60,60,170000,3000
223080,H. Dunk,Harrison Dunk,28,1990-10-25,184,73,England,Cambridge United,60,60,210000,2000
224670,Qiao Wei,Wei Qiao,31,1987-07-20,187,75,China PR,Shenzhen FC,60,60,150000,2000
228693,A. Qaisi,Abdullah Qaisi,29,1990-05-08,168,65,Saudi Arabia,Abha Club,60,60,200000,4000
228795,M. Abu Shararah,Mazen Ali Abu Shararah,28,1991-02-27,176,76,Saudi Arabia,Damac FC,60,60,210000,4000
232366,N. Iwadate,岩馆 直,30,1988-08-17,183,78,Japan,Urawa Red Diamonds,60,60,140000,2000
232369,D. Nasu,那须 大亮,37,1981-10-10,180,77,Japan,Vissel Kobe,60,60,40000,1000
232418,Y. Takeda,武田 洋平,32,1987-06-30,190,82,Japan,Nagoya Grampus,60,60,130000,1000
232740,Y. Ota,太田 吉彰,36,1983-06-11,176,72,Japan,Júbilo Iwata,60,60,70000,1000
235877,A. Belahmeur,Abdelhak Belahmeur,27,1991-07-26,178,67,France,FC Voluntari,60,60,220000,1000
236002,A. Al Nashi,Abdulaziz Al Nashi,31,1987-07-08,176,69,Saudi Arabia,Al Hazem,60,60,160000,2000
237776,K. Tanno,丹野 研太,33,1986-03-30,184,75,Japan,Cerezo Osaka,60,60,110000,1000
238689,T. Siedschlag,Tim Siedschlag,31,1987-09-26,181,81,Germany,Holstein Kiel,60,60,180000,3000
238913,M. Harzan,Mohammed Mohsen Harzan,30,1989-01-12,165,55,Saudi Arabia,Al Taawoun,60,60,200000,4000
238934,M. Kremer,Max Kremer,29,1989-07-21,176,69,Germany,SV Meppen,60,60,200000,1000
239765,D. Srnić,Dragoljub Srnić,27,1992-01-12,170,60,Serbia,LKS Lodz,60,60,190000,1000
240470,A. El Hriti,Aniss  El Hriti,29,1989-07-28,181,76,France,FC Chambly Oise,60,60,170000,1000
240641,S. Kassar,Sami Kassar,29,1990-06-02,170,60,Saudi Arabia,Damac FC,60,60,170000,3000
240984,M. Langer,Matti Langer,29,1990-02-27,189,76,Germany,Chemnitzer FC,60,60,180000,1000
241090,J. Franzoni,Juan Cruz Franzoni,28,1990-10-17,180,75,Argentina,Patronato,60,60,210000,3000
241298,Liu Huan,刘欢,30,1989-02-14,183,74,China PR,Beijing Sinobo Guoan FC,60,60,160000,3000
241311,Ke Zhao,柯钊,30,1989-03-25,175,70,China PR,Henan Jianye FC,60,60,160000,2000
241343,Qiu Tianyi,邱添一,30,1989-01-31,192,82,China PR,Tianjin TEDA FC,60,60,170000,2000
246725,T. Kodama,児玉 剛,31,1987-12-28,183,84,Japan,FC Tokyo,60,60,130000,1000
247137,J. Igbarumah,John Junior Igbarumah,27,1992-02-13,165,62,Nigeria,IK Sirius,60,60,220000,1000
247403,R. Cabrera,Rodrigo Cabrera,30,1989-05-02,187,75,Uruguay,CD Cobresal,60,60,170000,1000
247562,A. Boroughbridge,Archie Boroughbridge,34,1985-01-31,194,87,England,Bury,60,60,80000,1000
247970,R. Romeo,Roberto Romeo,29,1990-04-27,175,68,Italy,Gaz Metan Mediaş,60,60,200000,2000
250938,S. Eichmeier,Sascha Eichmeier,29,1990-01-02,176,72,Germany,Viktoria Köln,60,60,170000,1000
251077,V. Olariu,Vasile Olariu,31,1987-07-06,175,67,Romania,Academica Clinceni,60,60,180000,1000
251118,Elsinho,Elson José Dias Junior,28,1991-04-10,192,72,Brazil,FC Juárez,60,60,180000,3000
251184,K. Barnawi,Karam Barnawi,32,1987-01-01,168,64,Saudi Arabia,Abha Club,60,60,130000,3000
251237,S. Perović,Slavko Perović,30,1989-06-09,184,79,Serbia,Dinamo Bucureşti,60,60,200000,2000
251248,M. Sánchez,Marcos Sánchez,29,1990-03-14,182,68,Argentina,Central Córdoba,60,60,170000,2000
251280,K. Santini,Krševan Santini,32,1987-04-11,189,83,Croatia,Jagiellonia Białystok,60,60,130000,1000
251303,J. Passaglia,Juan Pablo Passaglia,30,1989-05-24,181,77,Argentina,Politehnica Iaşi,60,60,190000,2000
251609,N. Allievi,Nicholas Allievi,27,1992-04-20,184,80,Italy,Castellammare di Stabia,60,60,190000,1000
251721,A. Deshpande,Attana Deshpande,38,1980-12-17,180,76,India,India,60,60,0,0
251725,T. Atwal,Tapish Atwal,35,1983-09-28,181,77,India,India,60,60,0,0
251731,B. Sidhu,Bismeet Sidhu,31,1987-08-20,171,68,India,India,60,60,0,0
251732,R. Nadkarni,Remil Nadkarni,33,1985-10-31,180,70,India,India,60,60,0,0
251784,M. Radin,Milan Radin,28,1991-06-25,173,66,Serbia,Korona Kielce,60,60,180000,1000
252743,K. Stoyanov,Krum Stoyanov,27,1991-08-01,177,71,Bulgaria,Bulgaria,60,60,0,0
243585,G. Bazunu,Gavin Bazunu,17,2002-02-20,188,73,Republic of Ireland,Manchester City,59,84,290000,1000
244289,K. Bafounta,Kamal Bafounta,17,2002-01-08,193,81,France,Borussia Dortmund,59,83,325000,1000
244592,J. von Moos,Julian von Moos,18,2001-04-01,179,71,Switzerland,FC Basel 1893,59,82,350000,2000
242119,X. Amaechi,Xavier Amaechi,18,2001-01-05,179,75,England,Hamburger SV,59,81,350000,1000
245907,J. Bowden,Jamie Bowden,17,2001-07-09,183,78,England,Tottenham Hotspur,59,81,325000,1000
244673,M. Daly,Matty Daly,18,2001-03-10,176,75,England,Huddersfield Town,59,80,350000,2000
234066,J. Hove,Johan Hove,18,2000-09-07,177,72,Norway,Strømsgodset IF,59,79,325000,1000
236905,B. Provoste,Branco Provoste,19,2000-04-14,177,68,Chile,Colo-Colo,59,79,325000,1000
237825,N. Kirby,Nya Kirby,19,2000-01-31,173,66,England,Crystal Palace,59,79,325000,4000
240562,D. Adshead,Daniel Adshead,17,2001-09-02,185,70,England,Norwich City,59,79,300000,1000
240836,S. Çetin,Şahverdi Çetin,18,2000-09-28,174,70,Germany,Eintracht Frankfurt,59,79,300000,1000
242250,G. Verón,Gastón Verón,18,2001-04-23,184,82,Argentina,Argentinos Juniors,59,79,325000,1000
242628,G. Bello,George Bello,17,2002-01-22,170,68,United States,Atlanta United,59,79,280000,1000
244277,K. Watts,Kelland Watts,19,1999-11-03,190,75,England,Stevenage,59,79,300000,1000
247475,L. Zumberi,Lavdim Zumberi,19,1999-11-27,178,70,Switzerland,FC Zürich,59,79,325000,1000
247479,L. Unbehaun,Luca Unbehaun,18,2001-01-27,185,82,Germany,Borussia Dortmund,59,79,270000,1000
248139,Y. Juárez,Yoel Juárez,17,2002-03-20,181,76,Argentina,Club Atlético Aldosivi,59,79,300000,1000
250753,A. Trubin,Anatoliy Trubin,17,2001-08-01,199,86,Ukraine,Shakhtar Donetsk,59,79,260000,1000
251924,N. Zohoré,Nathan Zohoré,18,2000-11-17,188,75,France,FC Sochaux-Montbéliard,59,79,300000,1000
252264,E. Eyibil,Erkan Eyibil,18,2001-06-15,175,72,Germany,1. FSV Mainz 05,59,79,325000,1000
252302,Y. Larouci,Yasser Larouci,18,2001-01-01,175,69,Algeria,Liverpool,59,79,300000,3000
252522,J. Westerman,Jarno Westerman,17,2002-06-08,183,70,Netherlands,PEC Zwolle,59,79,300000,1000
239965,J. Valencia,Jader Andrés Valencia Mena,19,1999-11-15,188,80,Colombia,Racing Club de Lens,59,78,325000,1000
240535,E. Chapman,Ellis Chapman,18,2001-01-08,191,76,England,Lincoln City,59,78,325000,1000
241614,J. Oksanen,Jaakko Oksanen,18,2000-11-07,180,72,Finland,Brentford,59,78,300000,2000
242652,B. Mines,Benjamin Mines,19,2000-05-13,175,68,United States,New York Red Bulls,59,78,325000,1000
242917,L. Chávez,Lautaro Chávez,18,2001-01-17,170,65,Argentina,Gimnasia y Esgrima La Plata,59,78,325000,1000
244565,E. Erhahon,Ethan Erhahon,18,2001-05-09,178,66,Scotland,St. Mirren,59,78,300000,1000
244672,L. Benedetti,Leonardo Benedetti,19,2000-06-06,182,75,Italy,Spezia,59,78,325000,1000
246263,M. Weigandt,Marcelo Weigandt,19,2000-01-11,175,70,Argentina,Boca Juniors,59,78,300000,2000
247760,Y. Baret,Yohan Baret,18,2001-05-16,183,78,France,En Avant de Guingamp,59,78,300000,1000
251602,R. Geeraerts,Ruben Geeraerts,17,2001-07-08,187,75,Belgium,Royal Antwerp FC,59,78,300000,1000
252185,C. Sene,Cory Sene,18,2001-04-20,196,94,Senegal,Racing Club de Lens,59,78,300000,1000
236495,A. Bolger,Aaron Bolger,19,2000-02-02,170,65,Republic of Ireland,Cardiff City,59,77,325000,3000
242420,V. Millico,Vincenzo Millico,18,2000-08-12,173,68,Italy,Torino,59,77,325000,3000
244858,N. Hahn,Niels Hahn,18,2001-05-24,177,69,Austria,FK Austria Wien,59,77,300000,1000
246852,I. Sekigawa,関川 郁万,18,2000-09-13,182,72,Japan,Kashima Antlers,59,77,300000,1000
247296,J. Zurbriggen,Juan Cruz Zurbriggen,19,2000-05-12,180,75,Argentina,Club Atlético Colón,59,77,325000,1000
247336,A. McCalmont,Alfie McCalmont,19,2000-03-25,173,75,Northern Ireland,Leeds United,59,77,325000,4000
247658,R. Hajal,Rami Hajal,17,2001-09-17,180,75,Sweden,SC Heerenveen,59,77,300000,1000
248049,C. Petrila,Claudiu Petrila,18,2000-11-07,176,67,Romania,CFR Cluj,59,77,325000,1000
250954,C. Richards,Chris Richards,19,2000-03-28,188,79,United States,Bayern München II,59,77,300000,1000
251346,J. Martin,Josh Martin,17,2001-09-09,177,70,England,Norwich City,59,77,300000,1000
251961,R. Philippe,Rayan Philippe,18,2000-10-23,180,70,France,Dijon FCO,59,77,325000,1000
234894,E. Bohinen,Emil Bohinen,20,1999-03-12,185,75,Norway,Stabæk Fotball,59,76,350000,1000
243345,J. Rieckmann,Julian Rieckmann,18,2000-08-01,186,76,Germany,SV Werder Bremen,59,76,300000,1000
243608,R. Giles,Ryan Giles,19,2000-01-26,179,72,England,Shrewsbury,59,76,300000,1000
244690,T. Matthews,Tashreeq Matthews,18,2000-09-12,175,70,South Africa,Helsingborgs IF,59,76,325000,1000
244929,J. Daly,James Daly,19,2000-01-12,178,70,England,Crystal Palace,59,76,325000,5000
246115,M. Valiente,Mauro Valiente,18,2001-01-28,179,73,Argentina,Club Atlético Talleres,59,76,325000,1000
247410,P. Wade,Paul Wade,19,2000-04-17,178,66,France,OGC Nice,59,76,325000,2000
248422,F. Cristea,Francisc Cristea,18,2001-01-15,180,72,Romania,Politehnica Iaşi,59,76,325000,1000
233442,J. Osei-Tutu,Jordi Osei-Tutu,20,1998-10-02,178,72,England,VfL Bochum 1848,59,75,325000,2000
239444,J. Löwe,Justin Löwe,20,1998-12-30,168,65,Germany,SG Dynamo Dresden,59,75,350000,2000
240835,E. Elizalde,Edgar Joel Elizalde Ferreira,19,2000-02-27,179,78,Uruguay,Pescara,59,75,300000,1000
241034,J. Brown,Jaden Brown,20,1999-01-24,185,72,England,Huddersfield Town,59,75,325000,3000
241953,R. Slater,Regan Slater,19,1999-09-11,173,65,England,Scunthorpe United,59,75,325000,2000
243764,B. Kavanagh,Brandon Kavanagh,18,2000-09-21,172,63,Republic of Ireland,Shamrock Rovers,59,75,325000,1000
243908,D. Ballard,Daniel Ballard,19,1999-09-22,185,85,Northern Ireland,Swindon Town,59,75,300000,1000
244579,E. Lara,Edwin Lara,19,1999-09-08,175,77,Mexico,Club León,59,75,300000,2000
247269,C. Guerrero,Carlos Guerrero,19,2000-02-14,166,64,Mexico,Club León,59,75,325000,2000
247285,A. Deuro,Aldom Deuro,18,2000-12-20,180,70,Mali,KSV Cercle Brugge,59,75,300000,1000
247566,J. Barreto,José Barreto,19,2000-02-22,180,76,Argentina,Patronato,59,75,325000,2000
247730,D. Matsuoka,松岡 大起,18,2001-06-01,170,65,Japan,Sagan Tosu,59,75,325000,1000
247929,Bruno,Bruno Moreira Soares,20,1999-04-08,175,60,Brazil,Envigado FC,59,75,350000,1000
248068,Moha,Mohamed Sanhaji Brahmi,20,1999-04-15,180,75,Morocco,CD Numancia,59,75,350000,1000
251243,M. Klimowicz,Mateo Klimowicz,18,2000-07-06,179,65,Argentina,VfB Stuttgart,59,75,325000,2000
251971,Y. González,Yerko González,17,2001-08-20,180,70,Chile,CD O'Higgins,59,75,300000,1000
252202,G. Bellodi,Gabriele Bellodi,18,2000-09-02,187,77,Italy,Crotone,59,75,300000,1000
252515,M. Rodríguez,Michell Rodríguez,18,2000-08-10,166,60,Mexico,Monterrey,59,75,325000,3000
231673,L. Dreher,Luke Dreher,20,1998-11-27,184,77,England,Crystal Palace,59,74,350000,6000
232500,Y. Fortune,Yassin Fortune,20,1999-01-30,186,81,France,FC Sion,59,74,350000,4000
233941,L. Cullen,Liam Cullen,20,1999-04-23,173,66,Wales,Swansea City,59,74,350000,4000
236009,C. John,Cameron John,19,1999-08-24,181,78,England,Doncaster Rovers,59,74,300000,1000
237885,C. Tovar,Cristian Camilo Tovar Angola,21,1998-05-06,182,70,Colombia,Deportivo Pasto,59,74,325000,1000
238880,J. Pestaña,Jean Carlos Pestaña,21,1997-08-25,188,81,Colombia,Atlético Huila,59,74,325000,1000
240913,C. Kelleher,Caoimhin Kelleher,20,1998-11-23,188,69,Republic of Ireland,Liverpool,59,74,290000,5000
240946,F. Baptiste,Francis Baptiste,19,1999-11-08,180,66,England,Östersunds FK,59,74,325000,1000
241263,J. Stevens,Jordan Stevens,19,2000-03-25,173,65,England,Leeds United,59,74,325000,5000
242100,Yoo Ji Ha,유지하 Ji Ha Yoo,20,1999-06-01,184,70,Korea Republic,Pohang Steelers,59,74,325000,1000
242515,W. Ali,Wessam Abou Ali,20,1999-01-04,186,78,Denmark,Aalborg BK,59,74,350000,2000
244563,C. MacPherson,Cammy MacPherson,20,1998-12-29,175,71,Scotland,St. Mirren,59,74,350000,1000
245699,G. León,Giovanny León,19,2000-02-08,174,61,Mexico,Deportivo Toluca,59,74,325000,2000
246070,Iván Jaime,Iván Jaime Pajuelo,18,2000-09-26,180,72,Spain,Málaga CF,59,74,325000,1000
247863,K. Takahata,Keita Takahata,18,2000-09-16,175,70,Japan,Oita Trinita,59,74,300000,1000
247887,D. Merola,Davide Merola,19,2000-03-27,181,78,Italy,Inter,59,74,325000,5000
248145,K. Isa,Kevin Isa,18,2001-04-18,177,73,Argentina,Atlético Tucumán,59,74,325000,1000
250724,N. Ngoumou,Nathan Ngoumou,19,2000-03-14,182,70,France,Toulouse Football Club,59,74,325000,3000
250872,O. Diagne,Ousseynou Diagne,20,1999-06-05,190,77,Senegal,Le Mans FC,59,74,325000,1000
250949,M. Zylla,Marcel Zylla,19,2000-01-14,178,72,Poland,Bayern München II,59,74,325000,1000
251169,O. Camara,Oussoumane Camara,20,1998-12-19,178,75,France,AJ Auxerre,59,74,350000,1000
251627,L. Sopić,Leon Sopić,18,2000-10-28,193,80,Croatia,FC Emmen,59,74,300000,1000
252380,E. Banda,Eduardo Banda,18,2001-02-14,180,70,Mexico,Monterrey,59,74,325000,3000
252851,B. Curville,Ben Curville,20,1998-10-19,181,75,England,Bury,59,74,325000,1000
252852,M. Drubble,Matthew Drubble,20,1998-10-23,186,75,England,Bury,59,74,325000,1000
227630,C. Kirk,Charlie Kirk,21,1997-12-24,178,69,England,Crewe Alexandra,59,73,350000,2000
228356,J. Maguire-Drew,Jordan Maguire-Drew,21,1997-09-19,181,75,England,Leyton Orient,59,73,350000,2000
231681,W. Mannion,Will Mannion,21,1998-05-05,186,74,England,Hull City,59,73,290000,1000
233249,G. Mazuela,Gabriel Mazuela,20,1999-01-30,177,67,Chile,Universidad de Chile,59,73,350000,2000
235027,L. Southwood,Luke Southwood,21,1997-12-06,192,72,England,Hamilton Academical FC,59,73,290000,1000
235785,C. Hall,Connor Hall,21,1998-02-18,180,77,England,Bolton Wanderers,59,73,350000,1000
235807,A. Morley,Aaron Morley,19,2000-02-27,183,72,England,Rochdale,59,73,325000,1000
235865,G. Fasolo,Giulio Fasolo,20,1998-10-14,168,65,Italy,Cittadella,59,73,350000,1000
236539,E. Torres,Edwin Torres,21,1997-11-09,183,80,Colombia,Alianza Petrolera,59,73,350000,1000
236611,R. Loft,Ryan Loft,21,1997-09-14,190,73,England,Carlisle United,59,73,350000,2000
236783,K. Lunding,Kasper Lunding,19,1999-07-17,178,69,Denmark,Aarhus GF,59,73,325000,1000
237836,J. Otálvaro,Juan Pablo Otálvaro Bedoya,21,1997-12-11,174,68,Colombia,Rionegro Águilas,59,73,350000,1000
238726,G. Marcussen,Gustav Marcussen,21,1998-06-12,179,70,Denmark,Lyngby BK,59,73,350000,2000
238767,J. Altamirano,Javier Altamirano,19,1999-08-21,172,68,Chile,CD Huachipato,59,73,325000,1000
239193,B. Volpini,Braian Volpini,21,1998-06-16,179,76,Argentina,Livorno,59,73,350000,1000
239269,L. Ndenbe,Logan Ndenbe,19,2000-02-09,173,72,Belgium,KV Oostende,59,73,300000,1000
239317,M. Melbourne,Max Melbourne,20,1998-10-24,178,65,England,West Bromwich Albion,59,73,325000,4000
242984,S. Power,Simon Power,21,1998-05-13,178,67,Republic of Ireland,Ross County FC,59,73,350000,1000
243452,I. Diarra,Ibrahim Diarra,21,1998-05-19,172,67,France,FC Girondins de Bordeaux,59,73,350000,4000
